date,btcClose,ethClose,adaClose
2016-07-02,703.7020259999999,12.1284,
2016-07-03,658.664001,11.7202,
2016-07-04,683.6619870000001,11.471,
2016-07-05,670.6270139999999,10.6114,
2016-07-06,677.330994,10.5289,
2016-07-07,640.562012,10.1094,
2016-07-08,666.52301,11.3946,
2016-07-09,650.960022,10.9655,
2016-07-10,649.3599849999999,10.9476,
2016-07-11,647.658997,10.459,
2016-07-12,664.551025,10.5161,
2016-07-13,654.4680179999999,10.5005,
2016-07-14,658.0780030000001,11.5132,
2016-07-15,663.255005,11.9516,
2016-07-16,660.767029,11.6528,
2016-07-17,679.458984,11.1587,
2016-07-18,673.106018,11.0344,
2016-07-19,672.864014,11.6191,
2016-07-20,665.6849980000001,12.4506,
2016-07-21,665.012024,12.6507,
2016-07-22,650.6190190000001,14.6619,
2016-07-23,655.55603,14.2997,
2016-07-24,661.284973,12.7495,
2016-07-25,654.096985,13.8361,
2016-07-26,651.783997,11.9895,
2016-07-27,654.35199,12.9728,
2016-07-28,655.034973,12.8436,
2016-07-29,656.992004,12.7946,
2016-07-30,655.0469969999999,12.461,
2016-07-31,624.68103,11.8759,
2016-08-01,606.271973,10.9416,
2016-08-02,547.465027,8.78728,
2016-08-03,566.35498,10.2939,
2016-08-04,578.289001,11.0428,
2016-08-05,575.0430299999999,10.9254,
2016-08-06,587.778015,10.8811,
2016-08-07,592.6900019999999,10.9116,
2016-08-08,591.054016,11.2454,
2016-08-09,587.801025,12.2443,
2016-08-10,592.103027,12.1432,
2016-08-11,589.119995,11.6909,
2016-08-12,587.559021,11.7785,
2016-08-13,585.5880129999999,11.5713,
2016-08-14,570.473022,11.1948,
2016-08-15,567.23999,11.2184,
2016-08-16,577.439026,11.1397,
2016-08-17,573.216003,10.7528,
2016-08-18,574.317993,10.7561,
2016-08-19,575.630005,10.7487,
2016-08-20,581.697021,11.2474,
2016-08-21,581.307983,11.1792,
2016-08-22,586.7529910000001,11.1209,
2016-08-23,583.414978,11.0306,
2016-08-24,580.182007,11.036,
2016-08-25,577.760986,11.3574,
2016-08-26,579.651001,11.2954,
2016-08-27,569.947021,11.1482,
2016-08-28,573.9119870000001,10.9293,
2016-08-29,574.106995,10.9838,
2016-08-30,577.5029910000001,11.2289,
2016-08-31,575.471985,11.6724,
2016-09-01,572.302979,11.9949,
2016-09-02,575.5369870000001,12.113,
2016-09-03,598.211975,11.7587,
2016-09-04,608.633972,11.6799,
2016-09-05,606.590027,11.717,
2016-09-06,610.435974,11.6891,
2016-09-07,614.544006,11.5479,
2016-09-08,626.315979,11.3459,
2016-09-09,622.861023,11.6528,
2016-09-10,623.508972,12.1685,
2016-09-11,606.7189940000001,11.6384,
2016-09-12,608.242981,11.8937,
2016-09-13,609.241028,11.9187,
2016-09-14,610.684021,11.9232,
2016-09-15,607.155029,11.937,
2016-09-16,606.973022,12.5558,
2016-09-17,605.984009,12.6986,
2016-09-18,609.8740230000001,12.4312,
2016-09-19,609.22699,13.189,
2016-09-20,608.312012,14.4303,
2016-09-21,597.148987,13.7685,
2016-09-22,596.2979740000001,13.2476,
2016-09-23,602.84198,13.3313,
2016-09-24,602.625,12.8779,
2016-09-25,600.8259889999999,13.1009,
2016-09-26,608.0430299999999,12.8231,
2016-09-27,606.166016,13.0983,
2016-09-28,604.728027,13.2748,
2016-09-29,605.692993,13.0734,
2016-09-30,609.7349849999999,13.2248,
2016-10-01,613.982971,13.1727,
2016-10-02,610.892029,13.1997,
2016-10-03,612.132996,13.4524,
2016-10-04,610.203979,13.277,
2016-10-05,612.510986,13.0357,
2016-10-06,613.020996,12.8543,
2016-10-07,617.1209719999999,12.6671,
